round,epoch,train_loss,train_acc,norm,independence,balancement,seed
39,0,0.9794453374498643,70.37183544303798,BN,noniid,unbalanced,0
39,1,0.30815194129508766,89.9101491759095,BN,noniid,unbalanced,0
39,2,0.192508718823348,95.52723778350443,BN,noniid,unbalanced,0
39,3,0.12527936420354055,97.78198461894748,BN,noniid,unbalanced,0
39,4,0.080134856551473,98.9121835443038,BN,noniid,unbalanced,0
39,5,0.05890687372190274,99.44620253164557,BN,noniid,unbalanced,0
39,6,0.046678132313278595,99.72310126582279,BN,noniid,unbalanced,0
39,7,0.038284508798962544,99.86155063291139,BN,noniid,unbalanced,0
39,8,0.03178933749411585,99.92088607594937,BN,noniid,unbalanced,0
39,9,0.026756115412377147,99.94066455696202,BN,noniid,unbalanced,0
40,0,1.1552067365465235,67.7201354585845,BN,noniid,unbalanced,0
40,1,0.5365682210975283,82.66522988505747,BN,noniid,unbalanced,0
40,2,0.2984536362212451,91.67385057471265,BN,noniid,unbalanced,0
40,3,0.18419215365763936,96.21048850574712,BN,noniid,unbalanced,0
40,4,0.11796899613403801,98.5632183908046,BN,noniid,unbalanced,0
40,5,0.07504264951279473,99.46120689655173,BN,noniid,unbalanced,0
40,6,0.04796069475484948,99.89224137931035,BN,noniid,unbalanced,0
40,7,0.033104668205119564,99.96408045977012,BN,noniid,unbalanced,0
40,8,0.025311320647128977,99.98204022988506,BN,noniid,unbalanced,0
40,9,0.02053242141344777,99.98204022988506,BN,noniid,unbalanced,0
41,0,1.2634293475474017,64.64583333333333,BN,noniid,unbalanced,0
41,1,0.6346947667070587,77.46845237731934,BN,noniid,unbalanced,0
41,2,0.3496004878360933,89.17857142130534,BN,noniid,unbalanced,0
41,3,0.2080649173015263,95.61904762268067,BN,noniid,unbalanced,0
41,4,0.12202731625642628,98.43452379862468,BN,noniid,unbalanced,0
41,5,0.07728662722588828,99.43452379862468,BN,noniid,unbalanced,0
41,6,0.05198184982776487,99.80952379862468,BN,noniid,unbalanced,0
41,7,0.03852333159865035,99.91369046529134,BN,noniid,unbalanced,0
41,8,0.030376601057748,99.97916666666667,BN,noniid,unbalanced,0
41,9,0.024718178273954738,100.0,BN,noniid,unbalanced,0
42,0,0.9848052192717655,66.75555973505911,BN,noniid,unbalanced,0
42,1,0.42319503123236535,85.96400300682691,BN,noniid,unbalanced,0
42,2,0.23755799110437156,93.63220881157626,BN,noniid,unbalanced,0
42,3,0.13771568733845876,97.59234828496042,BN,noniid,unbalanced,0
42,4,0.08298813019229356,99.1589709762533,BN,noniid,unbalanced,0
42,5,0.05161595647829943,99.80211081794195,BN,noniid,unbalanced,0
42,6,0.03460831573089563,99.9505277044855,BN,noniid,unbalanced,0
42,7,0.025582852681602982,99.9835092348285,BN,noniid,unbalanced,0
42,8,0.020417620132567905,99.9835092348285,BN,noniid,unbalanced,0
42,9,0.017016615232668994,99.9835092348285,BN,noniid,unbalanced,0
43,0,1.1083879353088402,65.46546546546547,BN,noniid,unbalanced,0
43,1,0.4218016845976805,85.30030030030031,BN,noniid,unbalanced,0
43,2,0.219085244747164,94.52702702702703,BN,noniid,unbalanced,0
43,3,0.12460849212773435,97.93543543543544,BN,noniid,unbalanced,0
43,4,0.07108091277786316,99.49324324324324,BN,noniid,unbalanced,0
43,5,0.04266844399402047,99.756006006006,BN,noniid,unbalanced,0
43,6,0.02997807392923234,99.92492492492492,BN,noniid,unbalanced,0
43,7,0.023148569585014326,99.96246246246247,BN,noniid,unbalanced,0
43,8,0.0189251522579043,100.0,BN,noniid,unbalanced,0
43,9,0.016012685796436114,100.0,BN,noniid,unbalanced,0
44,0,0.9116704906118246,72.96955680847168,BN,noniid,unbalanced,0
44,1,0.3208331517477296,89.84509465780603,BN,noniid,unbalanced,0
44,2,0.15069412116991518,96.667921686747,BN,noniid,unbalanced,0
44,3,0.08422501052849707,99.07756024096386,BN,noniid,unbalanced,0
44,4,0.052315195024752334,99.66114457831326,BN,noniid,unbalanced,0
44,5,0.03380963528489011,99.86822289156626,BN,noniid,unbalanced,0
44,6,0.0241562761124639,99.92469879518072,BN,noniid,unbalanced,0
44,7,0.019117837235018056,99.96234939759036,BN,noniid,unbalanced,0
44,8,0.01596568776473858,99.98117469879519,BN,noniid,unbalanced,0
44,9,0.013718610397178515,99.98117469879519,BN,noniid,unbalanced,0
45,0,1.3430391164101463,59.72722160159134,BN,noniid,unbalanced,0
45,1,0.5517592914439151,78.37246905349372,BN,noniid,unbalanced,0
45,2,0.2641780038376148,94.24212598425197,BN,noniid,unbalanced,0
45,3,0.15985437406237993,97.68700787401575,BN,noniid,unbalanced,0
45,4,0.09623618441034387,99.36023622047244,BN,noniid,unbalanced,0
45,5,0.06192030560997073,99.85236220472441,BN,noniid,unbalanced,0
45,6,0.0439215019853111,100.0,BN,noniid,unbalanced,0
45,7,0.0346529950547274,100.0,BN,noniid,unbalanced,0
45,8,0.028969341343613415,100.0,BN,noniid,unbalanced,0
45,9,0.02500913164296048,100.0,BN,noniid,unbalanced,0
46,0,0.9694436477290805,67.18384846911266,BN,noniid,unbalanced,0
46,1,0.4677589721019358,83.21711269972506,BN,noniid,unbalanced,0
46,2,0.26720316845881886,92.77468902265805,BN,noniid,unbalanced,0
46,3,0.16805547276035068,96.6853562005277,BN,noniid,unbalanced,0
46,4,0.09059617183131896,99.01055408970976,BN,noniid,unbalanced,0
46,5,0.053737449350381036,99.70316622691293,BN,noniid,unbalanced,0
46,6,0.03588811641342147,99.90105540897098,BN,noniid,unbalanced,0
46,7,0.02607817060159308,99.96701846965699,BN,noniid,unbalanced,0
46,8,0.019898277520181213,100.0,BN,noniid,unbalanced,0
46,9,0.016081217834130076,100.0,BN,noniid,unbalanced,0
47,0,0.9050289610911888,72.17770035906535,BN,noniid,unbalanced,0
47,1,0.4171674590455595,86.1868466819205,BN,noniid,unbalanced,0
47,2,0.2179651165673532,94.83231707317073,BN,noniid,unbalanced,0
47,3,0.11408317069801298,98.53658536585365,BN,noniid,unbalanced,0
47,4,0.061949608637383434,99.60365853658537,BN,noniid,unbalanced,0
47,5,0.035976516731117465,99.89329268292683,BN,noniid,unbalanced,0
47,6,0.023588418489515147,100.0,BN,noniid,unbalanced,0
47,7,0.017489403829819,100.0,BN,noniid,unbalanced,0
47,8,0.014111004166713938,100.0,BN,noniid,unbalanced,0
47,9,0.011902644227985747,100.0,BN,noniid,unbalanced,0
48,0,0.9445761070160704,70.16773463427863,BN,noniid,unbalanced,0
48,1,0.3838195862358505,86.97465132660476,BN,noniid,unbalanced,0
48,2,0.18241189663819993,95.60638898784063,BN,noniid,unbalanced,0
48,3,0.0944540839208263,98.54645683268444,BN,noniid,unbalanced,0
48,4,0.05349038811406676,99.65369393139842,BN,noniid,unbalanced,0
48,5,0.03251699999630289,99.9505277044855,BN,noniid,unbalanced,0
48,6,0.021530526758221993,99.96701846965699,BN,noniid,unbalanced,0
48,7,0.016275748349790703,99.9835092348285,BN,noniid,unbalanced,0
48,8,0.013218052090974377,100.0,BN,noniid,unbalanced,0
48,9,0.011190936865197804,100.0,BN,noniid,unbalanced,0
49,0,1.3031620757983584,62.09429168701172,BN,noniid,unbalanced,0
49,1,0.5772198029934081,81.6639270862276,BN,noniid,unbalanced,0
49,2,0.37108678474172824,88.54677227451212,BN,noniid,unbalanced,0
49,3,0.2640401935019768,92.79213985937909,BN,noniid,unbalanced,0
49,4,0.20076015231951636,94.98206814562427,BN,noniid,unbalanced,0
49,5,0.15988506514883005,96.540645551482,BN,noniid,unbalanced,0
49,6,0.13154953842978753,97.4559175180092,BN,noniid,unbalanced,0
49,7,0.11123726119688677,98.34503885692133,BN,noniid,unbalanced,0
49,8,0.09600419818256128,98.89793782254144,BN,noniid,unbalanced,0
49,9,0.08422219197394397,99.26778242677824,BN,noniid,unbalanced,0
